"","Date","ABI SJ","ABL SJ","ACL SJ","AEG SJ","AGL SJ","AMS SJ","ANG SJ","AOD SJ","APN SJ","ARI SJ","ASR SJ","AVG SJ","BAW SJ","BGA SJ","BIL SJ","BTI SJ","BVT SJ","CCO SJ","CFR SJ","CRH SJ","CRN SJ","DDT SJ","DRD SJ","DSY SJ","ECO SJ","EXX SJ","FSR SJ","GFI SJ","GRT SJ","HAR SJ","IMP SJ","INL SJ","INP SJ","IPL SJ","ITU SJ","JDG SJ","JNC SJ","KIO SJ","LBH SJ","LGL SJ","LHC SJ","LON SJ","MDC SJ","MND SJ","MNP SJ","MPC SJ","MSM SJ","MTN SJ","MUR SJ","NED SJ","NPK SJ","NPN SJ","NTC SJ","OML SJ","PIK SJ","PPC SJ","REI SJ","REM SJ","RLO SJ","RMH SJ","SAB SJ","SAP SJ","SBK SJ","SHF SJ","SHP SJ","SLM SJ","SOL SJ","TBS SJ","TKG SJ","TRU SJ","VNF SJ","VOD SJ","WHL SJ"
"970",2006-11-15,NA,10038.33,34927.53,NA,29714.13,3164.62,6957.85,NA,13419,NA,NA,NA,4038.17,1548.55,10969.57,NA,17090,NA,7884,NA,NA,NA,NA,NA,12510,14679,1270,2816,NA,4047.14,5196.43,7750,1863.93,14807,7346.45,9506.13,NA,NA,NA,12100.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,2734,NA,6316.67,NA,2380,NA,NA,NA,2785,3299.8,NA,2244,2036.83,NA,NA,NA,1771,25310,12100.67,6429.46,NA,NA,NA,NA
"971",2006-11-16,NA,9666.13,34523.86,NA,29587.75,3194.1,6932.69,NA,13420,NA,NA,NA,3987.38,1532.41,10747.78,NA,16700,NA,7850,NA,NA,NA,NA,NA,12465,14799,1250,2835.43,NA,4079.52,5130.56,7760,1854.46,14820,7287.93,9561.26,NA,NA,NA,12140.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2698,NA,6323.33,NA,2350,NA,NA,NA,2820,3299.8,NA,2245,2036.83,NA,NA,NA,1765,24800,12140.4,6403.42,NA,NA,NA,NA
"972",2006-11-17,NA,9555.02,33647.53,NA,28320.17,3194.1,6908.01,NA,13131,NA,NA,NA,3961.98,1523.54,10467.25,NA,15900,NA,8024,NA,NA,NA,NA,NA,12201,14600,1250,2878.86,NA,4025.55,5196.76,7900,1844.98,15000,7217.07,9539.88,NA,NA,NA,12178.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,2699,NA,6285,NA,2380,NA,NA,NA,2809,3200,NA,2225,2036.83,NA,NA,NA,1750,23500,12178.58,6391.12,NA,NA,NA,NA
"973",2006-11-20,NA,9666.13,34754.53,NA,29675.75,3183.29,7228.74,NA,13490,NA,NA,NA,4900,1534.03,10825.8,NA,17195,NA,8000,NA,NA,NA,NA,NA,12100,14600,1265,2891.43,NA,4041.74,5200.07,8050,1851.3,15031,7167.66,9579.26,NA,NA,NA,12076.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,2685,NA,6300,NA,2380,NA,NA,NA,2890,3200,NA,2225,2055.18,NA,NA,NA,1762,24060,12076.51,6391.59,NA,NA,NA,NA
"974",2006-11-21,NA,9832.79,34600.06,NA,30144.77,3184.28,7253.42,NA,13251,NA,NA,NA,5260,1577.6,10914.34,NA,17600,NA,8206,NA,NA,NA,NA,NA,12276,14900,1300,2922.29,NA,4025.55,5262.97,8147,1884.78,15049,7421.21,9888.63,NA,NA,NA,11921.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,2690,NA,6300,NA,2390,NA,NA,NA,2901,3200,NA,2338,2129.5,NA,NA,NA,1780,24900,11921.45,6391.59,NA,NA,NA,NA
"975",2006-11-22,NA,9832.79,34568.14,NA,30613.79,3189.19,7302.76,NA,13401,NA,NA,NA,5500,1620.37,10959.93,NA,17200,NA,8240,NA,NA,NA,NA,NA,12699,14951,1335,2888,NA,4027.82,5317.58,8201,1927.12,14920,7665.01,9984.25,NA,NA,NA,12077.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2721,NA,6400,NA,2421,NA,NA,NA,2981,3200,NA,2410,2221.25,NA,NA,NA,1790,25150,12077.29,6154.86,NA,NA,NA,NA
"976",2006-11-23,NA,9782.79,33982.2,NA,30519.24,3223.59,7499.64,NA,13200,NA,NA,NA,5730,1646.19,10585.6,NA,17000,NA,8400,NA,NA,NA,NA,NA,12680,14955,1330,2878.86,NA,4057.93,5262.97,8195,1946.07,14865,7639,10096.75,NA,NA,NA,12416.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2750,NA,6533.33,NA,2489,NA,NA,NA,3026,3300,NA,2400,2201.06,NA,NA,NA,1800,24799,12416.23,6192.74,NA,NA,NA,NA
"977",2006-11-24,NA,9977.22,34549.6,NA,31408.6,3287.47,7549.47,NA,13301,NA,NA,NA,5758,1638.12,11054.61,NA,17240,NA,8330,NA,NA,NA,NA,NA,12700,14948,1320,2837.71,NA,4091.93,5361.94,8185,1922.06,15083,7671.51,10079.87,NA,NA,NA,12485.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,2800,NA,6666.67,NA,2475,NA,NA,NA,2930,3300,NA,2400,2201.06,NA,NA,NA,1825,24949,12485.58,6249.55,NA,NA,NA,NA
"978",2006-11-27,NA,10055,34086.21,NA,31544.35,3314.99,7527.27,NA,13200,NA,NA,NA,5552,1645.39,11002.01,NA,17160,NA,8132,NA,NA,NA,NA,NA,12755,15050,1335,2779.43,NA,4014.76,5289.45,8199,1896.16,14849,7411.46,10096.75,NA,NA,NA,12584.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,2622,NA,6750,NA,2480,NA,NA,NA,2975,3300,NA,2400,2137.76,NA,NA,NA,1815,24550,12584.54,6273.23,NA,NA,NA,NA
"979",2006-11-28,NA,9999.44,33796.85,NA,31595.84,3282.56,7204.57,NA,13175,NA,NA,NA,5535,1577.6,11330.75,NA,17000,NA,8242,NA,NA,NA,NA,NA,12575,14400,1292,2692.57,NA,4003.97,5236.15,8067,1895.53,14851,7161.81,9922.38,NA,NA,NA,12299.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,2609,NA,6633,NA,2480,NA,NA,NA,2960,3300,NA,2375,2128.58,NA,NA,NA,1792,24300,12299.36,6244.82,NA,NA,NA,NA
"980",2006-11-29,NA,10111.66,33621.79,NA,31423.58,3321.87,7327.43,NA,13340,NA,NA,NA,5500,1608.27,11265,NA,17350,NA,8400,NA,NA,NA,NA,NA,12650,14380,1295,2654.86,NA,4047.14,5269.59,8100,1933.44,15000,7248.93,9854.88,NA,NA,NA,12155.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2600,NA,6643.33,NA,2500,NA,NA,NA,2970,3300,NA,2360,2128.58,NA,NA,NA,1800,24375,12155.21,6384.49,NA,NA,NA,NA
"981",2006-11-30,NA,10143.88,34239.64,NA,32157.54,3317.94,7278.09,NA,13750,NA,NA,NA,5525,1595.35,11646.35,NA,18100,NA,8580,NA,NA,NA,NA,NA,12550,14600,1318,2701.71,NA,4084.8,5312.62,7970,1914.48,14860,7510.28,9899.88,NA,NA,NA,12116.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2550,NA,6600,NA,2499,NA,NA,NA,2991,3300,NA,2340,2211.16,NA,NA,NA,1780,25150,12116.25,6367.92,NA,NA,NA,NA
"982",2006-12-01,NA,10500.53,34322.03,NA,32349.46,3439.8,7406.38,NA,13609,NA,NA,NA,5470,1611.49,11836.58,NA,18000,NA,8621,NA,NA,NA,NA,NA,12670,14570,1314,2657.14,NA,4122.58,5380.47,8140,1906.9,15114,7541.48,9956.13,NA,NA,NA,12116.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2550,NA,6600,NA,2500,NA,NA,NA,3001,3300,NA,2380,2159.78,NA,NA,NA,1793,25750,12116.25,6405.79,NA,NA,NA,NA
"983",2006-12-04,NA,10374.98,34625.81,NA,31923.5,3331.7,7401.44,NA,13720,NA,NA,NA,5500,1615.53,12098.7,NA,17910,NA,8550,NA,NA,NA,NA,NA,12575,14450,1310,2651.43,NA,4167.91,5387.09,8050,1908.16,15120,7541.48,9832.38,NA,NA,NA,12225.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2544,NA,6600,NA,2500,NA,NA,NA,3010,3300,NA,2360,2128.58,NA,NA,NA,1780,25505,12225.33,6434.2,NA,NA,NA,NA
"984",2006-12-05,NA,10221.65,35630.86,NA,31549.03,3336.61,7510.99,NA,13815,NA,NA,NA,5510,1589.71,11922.49,NA,17900,NA,8546,NA,NA,NA,NA,NA,12350,14550,1291,2645.71,NA,4230.61,5436.74,8030,1907.53,14899,7476.47,9899.88,NA,NA,NA,12233.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2580,NA,6550,NA,2480,NA,NA,NA,3010,3400,NA,2375,2128.58,NA,NA,NA,1750,25950,12233.13,6476.34,NA,NA,NA,NA
"985",2006-12-06,NA,10221.65,35217.92,NA,30892.77,3307.13,7401.44,NA,13425,NA,NA,NA,5400,1585.67,11523.62,NA,17699,NA,8562,NA,NA,NA,NA,NA,12399,14590,1280,2622.86,NA,4228.45,5358.96,8065,1886.05,14620,7427.71,9843.63,NA,NA,NA,12193.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,2586,NA,6500,NA,2495,NA,NA,NA,2990,3400,NA,2365,2165.28,NA,NA,NA,1771,25726,12193.39,6474.44,NA,NA,NA,NA
"986",2006-12-07,NA,10221.65,34960.48,NA,30307.66,3262.9,7379.24,NA,13386,NA,NA,NA,5403,1589.71,11298.32,NA,17800,NA,8569,NA,NA,NA,NA,NA,12200,14100,1290,2603.43,NA,4142.22,5297.72,8125,1889.21,14660,7411.46,9781.75,NA,NA,NA,12116.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2601,NA,6475,NA,2480,NA,NA,NA,2991,3451,NA,2340,2211.16,NA,NA,NA,1737,25800,12116.25,6483.91,NA,NA,NA,NA
"987",2006-12-08,NA,10354.98,34368.36,NA,31266.31,3243.24,7490.26,NA,13081,NA,NA,NA,5405,1589.71,11265,NA,17810,NA,8555,NA,NA,NA,NA,NA,12400,14350,1275,2617.14,NA,4122.69,5370.54,8150,1874.04,14762,7430.96,9731.13,NA,NA,NA,12194.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2590,NA,6566.67,NA,2483,NA,NA,NA,2994,3400,NA,2302,2247.86,NA,NA,NA,1747,25900,12194.17,6401.06,NA,NA,NA,NA
"988",2006-12-11,NA,10243.88,34375.57,NA,30893.71,3198.03,7278.58,NA,12955,NA,NA,NA,5400,1575.18,11045.84,NA,17740,NA,8370,NA,NA,NA,NA,NA,12500,14750,1280,2609.14,NA,4086.21,5428.47,7850,1869.62,14810,7537.58,9786.25,NA,NA,NA,12272.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2580,NA,6533.33,NA,2495,NA,NA,NA,3000,3400,NA,2320,2357.96,NA,NA,NA,1745,25499,12272.08,6367.92,NA,NA,NA,NA
"989",2006-12-12,NA,10310.54,34316.88,NA,30219.66,3198.03,7278.09,NA,12745,NA,NA,NA,5430,1569.53,10913.47,NA,17300,NA,8360,NA,NA,NA,NA,NA,12100,14550,1280,2618.29,NA,4030.95,5393.71,7680,1857.62,14875,7475.82,9674.88,NA,NA,NA,12424.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2553,NA,6533.33,NA,2485,NA,NA,NA,2990,3400,NA,2300,2293.73,NA,NA,NA,1779,24790,12424.03,6296.9,NA,NA,NA,NA
"990",2006-12-13,NA,10221.65,34497.09,NA,30238.39,3223.59,7312.63,NA,12814,NA,NA,NA,5455,1613.11,10931.88,NA,17061,NA,8472,NA,NA,NA,NA,NA,12120,14750,1300,2640,NA,4057.93,5383.78,7775,1895.53,15140,7606.5,9787.38,NA,NA,NA,12621.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2580,NA,6500,NA,2495,NA,NA,NA,3001,3400,NA,2305,2279.97,NA,NA,NA,1800,24505,12621.16,6249.55,NA,NA,NA,NA
"991",2006-12-14,NA,10221.65,35225.13,NA,30507.07,3169.53,7327.43,NA,12992,NA,NA,NA,5475,1648.61,11044.09,NA,17625,NA,8600,NA,NA,NA,NA,NA,12245,14599,1300,2662.86,NA,4060.84,5436.74,7725,1927.12,15090,7602.6,9843.63,NA,NA,NA,12733.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,2572,NA,6553.33,NA,2530,NA,NA,NA,3000,3222,NA,2350,2234.09,NA,NA,NA,1815,24590,12733.36,6273.23,NA,NA,NA,NA
"992",2006-12-15,NA,10277.21,35444.47,NA,30425.62,3129.24,7401.44,NA,13199,NA,NA,NA,5475,1670.4,10870.51,NA,17760,NA,8800,NA,NA,NA,NA,NA,12470,14800,1291,2714.29,NA,4144.27,5362.27,7750,1955.55,15490,7411.46,9911.13,NA,NA,NA,12700.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,2599,NA,6500,NA,2616,NA,NA,NA,3000,3200,NA,2395,2179.96,NA,NA,NA,1840,25350,12700.63,6396.32,NA,NA,NA,NA
"993",2006-12-18,NA,10421.64,34622.72,NA,30378.81,3174.45,7944.22,NA,12825,NA,NA,NA,5475,1678.47,11222.05,NA,17720,NA,8690,NA,NA,NA,NA,NA,12750,15050,1293,2649.14,NA,4164.78,5560.87,7800,1981.46,15300,7443.97,10068.62,NA,NA,NA,12778.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,2575,NA,6643.33,NA,2630,NA,NA,NA,3080,3040,NA,2470,2215.74,NA,NA,NA,1804,24900,12778.55,6533.62,NA,NA,NA,NA
"994",2006-12-19,NA,10377.2,34877.07,NA,30146.64,3144.96,7944.22,NA,12752,NA,NA,NA,5361,1662.33,11229.94,NA,17500,NA,8580,NA,NA,NA,NA,NA,12735,14850,1290,2653.71,NA,4165.85,5602.24,7850,1977.67,15580,7591.54,10012.37,NA,NA,NA,12778.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,2566,NA,6583.33,NA,2655,NA,NA,NA,3055,3040,NA,2455,2215.74,NA,NA,NA,1800,24655,12778.55,6393.96,NA,NA,NA,NA
"995",2006-12-20,NA,10487.2,35118.03,NA,30219.66,3174.45,7959.02,NA,12845,NA,NA,NA,5450,1736.57,11444.72,NA,17600,NA,8625,NA,NA,NA,NA,NA,13030,15499,1319,2708.57,NA,4263.09,5660.83,7949,2049.06,15900,7538.23,10258.75,NA,NA,NA,13090.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2589,NA,6676.67,NA,2720,NA,NA,NA,3116,3100,NA,2495,2210.24,NA,NA,NA,1809,25145,13090.22,6580.97,NA,NA,NA,NA
"996",2006-12-21,NA,10777.18,34908.99,NA,30378.81,3164.62,7993.56,NA,12946,NA,NA,NA,5450,1803.55,11544.66,NA,18400,NA,8880,NA,NA,NA,NA,NA,13580,16300,1345,2706.29,NA,4338.53,5792.57,8030,2138.79,16000,7768.38,10637.87,NA,NA,NA,13358.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2580,NA,6816.67,NA,2660,NA,NA,NA,3132,3100,NA,2509,2247.86,NA,NA,NA,1830,25800,13358.26,6660.98,NA,NA,NA,NA
"997",2006-12-22,NA,10777.18,34419.85,NA,29812.43,3174.45,7894.87,NA,12651,NA,NA,NA,5500,1819.69,11279.03,NA,18250,NA,8780,NA,NA,NA,NA,NA,13405,16200,1320,2697.14,NA,4230.61,5858.44,8030,2136.89,16050,7671.51,10687.37,NA,NA,NA,13257.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2597,NA,6833.33,NA,2685,NA,NA,NA,3135,3100,NA,2486,2330.43,NA,NA,NA,1821,25230,13257.75,6675.66,NA,NA,NA,NA
"998",2006-12-27,NA,10777.18,34966.66,NA,30903.07,3211.79,8067.57,NA,12775,NA,NA,NA,5550,1818.88,11528,NA,18390,NA,8970,NA,NA,NA,NA,NA,13525,16399,1363,2740.57,NA,4336.37,5931.59,8071,2160.9,16196,7769.03,10743.62,NA,NA,NA,13362.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,2590,NA,7016.67,NA,2719,NA,NA,NA,3200,3100,NA,2520,2330.43,NA,NA,NA,1860,25898,13362.94,6741.94,NA,NA,NA,NA
"999",2006-12-28,NA,10988.28,35326.04,NA,31267.24,3192.14,8092.25,NA,12925,NA,NA,NA,5550,1799.51,11703.33,NA,18375,NA,9029,NA,NA,NA,NA,NA,13375,16450,1376,2742.86,NA,4345.01,5873.67,8150,2135.63,16220,7772.28,10631.12,NA,NA,NA,13362.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,2600,NA,7166.67,NA,2690,NA,NA,NA,3221,3100,NA,2500,2325.84,NA,NA,NA,1860,25900,13362.94,6675.66,NA,NA,NA,NA
"1000",2006-12-29,NA,10916.06,35217.92,NA,30892.77,3189.19,8092.25,NA,12895,NA,NA,NA,5600,1791.44,11637.58,NA,18400,NA,8963,NA,NA,NA,NA,NA,13350,16600,1381,2731.43,NA,4187.44,5892.2,8175,2110.35,16044,7639,10631.12,NA,NA,NA,13323.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2565,NA,7000,NA,2690,NA,NA,NA,3204,3100,NA,2524,2312.08,NA,NA,NA,1830,25879,13323.98,6698.86,NA,NA,NA,NA
"1001",2007-01-02,NA,11082.72,35676.16,NA,31455.41,3203.93,8250.14,NA,NA,NA,NA,NA,5650,1790.64,11833.95,NA,18599,NA,9165,NA,NA,NA,NA,NA,13225,16800,1397,2764.57,NA,4165.85,5858.77,8189,2134.99,16142,7639,NA,NA,1900,NA,13401.9,NA,1707.18,NA,NA,NA,NA,NA,NA,NA,2600,NA,7000,NA,2739,NA,NA,NA,3210,3100,NA,2500,2313.92,NA,NA,NA,1900,25950,13401.9,6770.35,NA,NA,NA,NA
"1002",2007-01-03,NA,10760.51,34306.58,NA,30706.47,3189.19,8215.6,NA,NA,NA,NA,NA,5600,1751.9,11528,NA,17800,NA,9075,NA,NA,NA,NA,NA,13225,16800,1340,2748.57,NA,4101.1,5814.09,8000,2059.8,16125,7313.94,NA,NA,1899,NA,13362.94,NA,1685.28,NA,NA,NA,NA,NA,NA,NA,2575,NA,6966.67,NA,2720,NA,NA,NA,3185,3100,NA,2490,2339.61,NA,NA,NA,1899,24935,13362.94,6746.68,NA,NA,NA,NA
"1003",2007-01-04,NA,10499.42,33743.3,NA,30079.24,3142.01,8140.6,NA,NA,NA,NA,NA,5509,1706.71,11019.54,NA,16910,NA,8980,NA,NA,NA,NA,NA,13200,17050,1310,2702.86,NA,4034.84,5643.95,7940,2006.73,16165,7225.52,NA,NA,1880,NA,13246.06,NA,1674.81,NA,NA,NA,NA,NA,NA,NA,2590,NA,6800,NA,2730,NA,NA,NA,3170,3100,NA,2455,2288.23,NA,NA,NA,1880,24140,13246.06,6888.71,NA,NA,NA,NA
"1004",2007-01-05,NA,10578.3,33840.1,NA,29723.49,3143.98,8215.6,NA,NA,NA,NA,NA,5400,1759.97,10791.61,NA,16700,NA,9097,NA,NA,NA,NA,NA,13300,16999,1300,2730.29,NA,4030.95,5622.11,7861,2078.13,16292,7378.95,NA,NA,1905,NA,13191.52,NA,1675.76,NA,NA,NA,NA,NA,NA,NA,2590,NA,6766.67,NA,2719,NA,NA,NA,3130,3000,NA,2470,2285.47,NA,NA,NA,1905,23900,13191.52,6912.38,NA,NA,NA,NA
"1005",2007-01-08,NA,10667.19,34394.11,NA,30224.35,3144.96,8136.65,NA,NA,NA,NA,NA,5400,1792.25,10959.05,NA,17299,NA,9140,NA,NA,NA,NA,NA,13200,16650,1330,2787.43,NA,4033.11,5590.66,7930,2072.44,16420,7377,NA,NA,1931,NA,12953.87,NA,1685.28,NA,NA,NA,NA,NA,NA,NA,2590,NA,6833.33,NA,2717,NA,NA,NA,3140,3000,NA,2445,2293.73,NA,NA,NA,1931,23890,12953.87,6898.18,NA,NA,NA,NA
"1006",2007-01-09,NA,10721.63,34254.06,NA,30473.37,3158.72,8289.62,NA,NA,NA,NA,NA,5400,1864.07,10936.26,NA,17475,NA,9160,NA,NA,NA,NA,NA,13300,16490,1340,2866.29,NA,4133.48,5666.79,7950,2135.63,16480,7411.46,NA,NA,1990,NA,13090.22,NA,1713.84,NA,NA,NA,NA,NA,NA,NA,2595,NA,7236.67,NA,2770,NA,NA,NA,3160,3100,NA,2522,2283.64,NA,NA,NA,1990,23395,13090.22,7102.24,NA,NA,NA,NA
"1007",2007-01-10,NA,10801.62,34908.99,NA,30239.32,3125.31,8331.56,NA,NA,NA,NA,NA,5250,1835.83,10782.84,NA,17330,NA,8960,NA,NA,NA,NA,NA,13050,15900,1327,2830.86,NA,4151.93,5641.97,7920,2119.83,16374,7281.43,NA,NA,1948,NA,12934.39,NA,1713.84,NA,NA,NA,NA,NA,NA,NA,2581,NA,7166.67,NA,2846,NA,NA,NA,3120,3100,NA,2590,2270.79,NA,NA,NA,1948,23097,12934.39,6956.42,NA,NA,NA,NA
"1008",2007-01-11,NA,10888.28,35115.97,NA,30369.45,3135.14,8289.62,NA,NA,NA,NA,NA,5175,1827.76,10874.89,NA,17600,NA,9074,NA,NA,NA,NA,NA,13195,16045,1360,2826.29,NA,4211.18,5706.51,7945,2124.25,16240,7313.94,NA,NA,1950,NA,13121.39,NA,1718.6,NA,NA,NA,NA,NA,NA,NA,2600,NA,7228,NA,2855,NA,NA,NA,3141,3300,NA,2690,2293.73,NA,NA,NA,1950,23000,13121.39,6947.89,NA,NA,NA,NA
"1009",2007-01-12,NA,10943.84,35451.68,NA,30145.71,3124.32,8264.95,NA,NA,NA,NA,NA,5250,1823.72,10791.61,NA,18300,NA,9160,NA,NA,NA,NA,NA,13220,15880,1390,2880,NA,4122.69,5752.85,7999,2135.63,16514,7346.45,NA,NA,1980,NA,13214.89,NA,1737.65,NA,NA,NA,NA,NA,NA,NA,2595,NA,7250,NA,2880,NA,NA,NA,3171,3300,NA,2750,2293.73,NA,NA,NA,1980,22901,13214.89,6889.19,NA,NA,NA,NA
"1010",2007-01-15,NA,11138.27,35609.23,NA,30528.6,3120.39,8437.65,NA,NA,NA,NA,NA,5315,1864.07,10852.98,NA,19000,NA,9272,NA,NA,NA,NA,NA,13501,16100,1380,2894.86,NA,4206.87,5759.47,7850,2211.45,16800,7410.81,NA,NA,1975,NA,13538.25,NA,1792.87,NA,NA,NA,NA,NA,NA,NA,2571,NA,7300,NA,2965,NA,NA,NA,3290,3300,NA,2805,2321.26,NA,NA,NA,1975,23290,13538.25,6912.38,NA,NA,NA,NA
"1011",2007-01-16,NA,11360.48,35037.71,NA,30527.67,3130.22,8588.64,NA,NA,NA,NA,NA,5400,1896.35,10694.3,NA,19170,NA,9360,NA,NA,NA,NA,NA,13820,16700,1390,2880,NA,4227.91,5825.34,7800,2224.08,16750,7395.21,NA,NA,1970,NA,13775.9,NA,1837.62,NA,NA,NA,NA,NA,NA,NA,2575,NA,7300,NA,3041,NA,NA,NA,3435,3300,NA,2850,2321.26,NA,NA,NA,1970,22855,13775.9,6830,NA,NA,NA,NA
"1012",2007-01-17,NA,11443.81,33776.25,NA,30707.41,3135.14,8783.05,NA,NA,NA,NA,NA,5430,1896.35,10655.73,NA,19050,NA,9301,NA,NA,NA,NA,NA,13895,16700,1392,2846.86,NA,4219.82,5855.13,7809,2225.98,17250,7248.93,NA,NA,1970,NA,13721.36,NA,1918.55,NA,NA,NA,NA,NA,NA,NA,2606,NA,7333.33,NA,3075,NA,NA,NA,3500,3300,NA,2830,2288.23,NA,NA,NA,1970,22390,13721.36,6808.23,NA,NA,NA,NA
"1013",2007-01-18,NA,11666.02,33911.15,NA,31315.92,3249.14,8768.24,NA,NA,NA,NA,NA,5610,1922.17,10699.56,NA,19200,NA,9385,NA,NA,NA,NA,NA,14200,17150,1401,2882.29,NA,4281.76,5924.97,7950,2274.63,17112,7304.19,NA,NA,1969,NA,13752.53,NA,1951.88,NA,NA,NA,NA,NA,NA,NA,2628,NA,7433.33,NA,3150,NA,NA,NA,3551,3300,NA,2880,2316.67,NA,NA,NA,1969,23185,13752.53,6936.06,NA,NA,NA,NA
